# axfluxmdo golden gap-field table (GetDP "Format Table", trailing 6 cols = x y z bx by bz)
# Provenance: GetDP 3.5.0 Linux64 (pinned) via CI run 27395795341 (getdp-pipeline job),
# gmsh wheel from pip, 2026-06-12. Reference motor (SPEC quickstart: r_o=80mm, r_i=25mm,
# g=0.8mm, p=14, t_m=4mm, N42), open-circuit, magnet_temp_c=65.0, slotless, n_samples=720.
# Regenerate ONLY from a documented GetDP run (CI artifact path) — see CLAUDE.md.
15 836  0 0 0  0 0 0   -0.2148647549835268 0.04511182103151157 0  
15 853  0.008312130562622996 0 0  0.008312130562622996 0 0   0.01428908563120731 0.9646934859571319 0  
15 853  0.008344855486097889 0 0  0.008344855486097889 0 0   0.01428908563120731 0.9646934859571319 0  
15 853  0.008377580409572783 0 0  0.008377580409572783 0 0   0.01428908563120731 0.9646934859571319 0  
15 902  0.008410305333047676 0 0  0.008410305333047676 0 0   0.01418126757154958 0.9486248635283601 0  
15 902  0.008443030256522569 0 0  0.008443030256522569 0 0   0.01418126757154958 0.9486248635283601 0  
15 902  0.008475755179997463 0 0  0.008475755179997463 0 0   0.01418126757154958 0.9486248635283601 0  
15 902  0.008508480103472356 0 0  0.008508480103472356 0 0   0.01418126757154958 0.9486248635283601 0  
15 902  0.008541205026947251 0 0  0.008541205026947251 0 0   0.01418126757154958 0.9486248635283601 0  
15 906  0.008573929950422145 0 0  0.008573929950422145 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.008606654873897038 0 0  0.008606654873897038 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.008639379797371931 0 0  0.008639379797371931 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.008672104720846827 0 0  0.008672104720846827 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.00870482964432172 0 0  0.00870482964432172 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.008737554567796613 0 0  0.008737554567796613 0 0   0.02675694388842054 0.9537527973150421 0  
15 906  0.008770279491271507 0 0  0.008770279491271507 0 0   0.02675694388842054 0.9537527973150421 0  
15 857  0.0088030044147464 0 0  0.0088030044147464 0 0   0.02608614435222911 0.9356947431399512 0  
15 857  0.008835729338221293 0 0  0.008835729338221293 0 0   0.02608614435222911 0.9356947431399512 0  
15 857  0.008868454261696187 0 0  0.008868454261696187 0 0   0.02608614435222911 0.9356947431399512 0  
15 857  0.00890117918517108 0 0  0.00890117918517108 0 0   0.02608614435222911 0.9356947431399512 0  
15 856  0.008933904108645975 0 0  0.008933904108645975 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.008966629032120869 0 0  0.008966629032120869 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.008999353955595762 0 0  0.008999353955595762 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.009032078879070657 0 0  0.009032078879070657 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.009064803802545551 0 0  0.009064803802545551 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.009097528726020444 0 0  0.009097528726020444 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.009130253649495337 0 0  0.009130253649495337 0 0   0.03914119739559041 0.9255740362234877 0  
15 856  0.009162978572970231 0 0  0.009162978572970231 0 0   0.03914119739559041 0.9255740362234877 0  
15 903  0.009195703496445124 0 0  0.009195703496445124 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009228428419920017 0 0  0.009228428419920017 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009261153343394911 0 0  0.009261153343394911 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009293878266869806 0 0  0.009293878266869806 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009326603190344699 0 0  0.009326603190344699 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009359328113819593 0 0  0.009359328113819593 0 0   0.03301129405522119 0.9044067368725281 0  
15 903  0.009392053037294488 0 0  0.009392053037294488 0 0   0.03301129405522119 0.9044067368725281 0  
15 905  0.009424777960769381 0 0  0.009424777960769381 0 0   0.04902679310987423 0.8923472211692225 0  
15 905  0.009457502884244275 0 0  0.009457502884244275 0 0   0.04902679310987423 0.8923472211692225 0  
15 905  0.009490227807719168 0 0  0.009490227807719168 0 0   0.04902679310987423 0.8923472211692225 0  
15 905  0.009522952731194061 0 0  0.009522952731194061 0 0   0.04902679310987423 0.8923472211692225 0  
15 905  0.009555677654668955 0 0  0.009555677654668955 0 0   0.04902679310987423 0.8923472211692225 0  
15 900  0.009588402578143848 0 0  0.009588402578143848 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.009621127501618741 0 0  0.009621127501618741 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.009653852425093635 0 0  0.009653852425093635 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.00968657734856853 0 0  0.00968657734856853 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.009719302272043423 0 0  0.009719302272043423 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.009752027195518317 0 0  0.009752027195518317 0 0   0.04811019326580279 0.8436767115978974 0  
15 900  0.009784752118993212 0 0  0.009784752118993212 0 0   0.04811019326580279 0.8436767115978974 0  
15 901  0.009817477042468105 0 0  0.009817477042468105 0 0   0.09294040581735175 0.8653421441208931 0  
15 901  0.009850201965942999 0 0  0.009850201965942999 0 0   0.09294040581735175 0.8653421441208931 0  
15 901  0.009882926889417892 0 0  0.009882926889417892 0 0   0.09294040581735175 0.8653421441208931 0  
15 901  0.009915651812892785 0 0  0.009915651812892785 0 0   0.09294040581735175 0.8653421441208931 0  
15 899  0.009948376736367679 0 0  0.009948376736367679 0 0   0.09294040581735175 0.7934953147227954 0  
15 899  0.009981101659842572 0 0  0.009981101659842572 0 0   0.09294040581735175 0.7934953147227954 0  
15 899  0.01001382658331747 0 0  0.01001382658331747 0 0   0.09294040581735175 0.7934953147227954 0  
15 899  0.01004655150679236 0 0  0.01004655150679236 0 0   0.09294040581735175 0.7934953147227954 0  
15 899  0.01007927643026725 0 0  0.01007927643026725 0 0   0.09294040581735175 0.7934953147227954 0  
15 904  0.01011200135374215 0 0  0.01011200135374215 0 0   0.1154140518854074 0.7841020362796458 0  
15 904  0.01014472627721704 0 0  0.01014472627721704 0 0   0.1154140518854074 0.7841020362796458 0  
15 904  0.01017745120069194 0 0  0.01017745120069194 0 0   0.1154140518854074 0.7841020362796458 0  
15 904  0.01021017612416683 0 0  0.01021017612416683 0 0   0.1154140518854074 0.7841020362796458 0  
15 904  0.01024290104764172 0 0  0.01024290104764172 0 0   0.1154140518854074 0.7841020362796458 0  
15 904  0.01027562597111662 0 0  0.01027562597111662 0 0   0.1154140518854074 0.7841020362796458 0  
15 966  0.01030835089459151 0 0  0.01030835089459151 0 0   0.1140213409227844 0.6494759393563321 0  
15 966  0.0103410758180664 0 0  0.0103410758180664 0 0   0.1140213409227844 0.6494759393563321 0  
15 966  0.0103738007415413 0 0  0.0103738007415413 0 0   0.1140213409227844 0.6494759393563321 0  
15 966  0.01040652566501619 0 0  0.01040652566501619 0 0   0.1140213409227844 0.6494759393563321 0  
15 968  0.01043925058849108 0 0  0.01043925058849108 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01047197551196598 0 0  0.01047197551196598 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01050470043544087 0 0  0.01050470043544087 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01053742535891577 0 0  0.01053742535891577 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01057015028239066 0 0  0.01057015028239066 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01060287520586555 0 0  0.01060287520586555 0 0   0.1978799836225722 0.7091155533159199 0  
15 968  0.01063560012934045 0 0  0.01063560012934045 0 0   0.1978799836225722 0.7091155533159199 0  
15 1009  0.01066832505281534 0 0  0.01066832505281534 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.01070104997629023 0 0  0.01070104997629023 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.01073377489976513 0 0  0.01073377489976513 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.01076649982324002 0 0  0.01076649982324002 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.01079922474671491 0 0  0.01079922474671491 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.01083194967018981 0 0  0.01083194967018981 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.0108646745936647 0 0  0.0108646745936647 0 0   0.2039049368267207 0.4771116387806487 0  
15 1009  0.0108973995171396 0 0  0.0108973995171396 0 0   0.2039049368267207 0.4771116387806487 0  
15 1040  0.01093012444061449 0 0  0.01093012444061449 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01096284936408938 0 0  0.01096284936408938 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01099557428756428 0 0  0.01099557428756428 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01102829921103917 0 0  0.01102829921103917 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01106102413451406 0 0  0.01106102413451406 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01109374905798896 0 0  0.01109374905798896 0 0   0.1880627632506133 0.3791666612784423 0  
15 1040  0.01112647398146385 0 0  0.01112647398146385 0 0   0.1880627632506133 0.3791666612784423 0  
15 1028  0.01115919890493874 0 0  0.01115919890493874 0 0   0.2118636548915624 0.1913124942770779 0  
15 1028  0.01119192382841364 0 0  0.01119192382841364 0 0   0.2118636548915624 0.1913124942770779 0  
15 1028  0.01122464875188853 0 0  0.01122464875188853 0 0   0.2118636548915624 0.1913124942770779 0  
15 1028  0.01125737367536343 0 0  0.01125737367536343 0 0   0.2118636548915624 0.1913124942770779 0  
15 1028  0.01129009859883832 0 0  0.01129009859883832 0 0   0.2118636548915624 0.1913124942770779 0  
15 1038  0.01132282352231321 0 0  0.01132282352231321 0 0   0.1931383614141916 0.177033583046331 0  
15 1038  0.01135554844578811 0 0  0.01135554844578811 0 0   0.1931383614141916 0.177033583046331 0  
15 1038  0.011388273369263 0 0  0.011388273369263 0 0   0.1931383614141916 0.177033583046331 0  
15 1038  0.01142099829273789 0 0  0.01142099829273789 0 0   0.1931383614141916 0.177033583046331 0  
15 1013  0.01145372321621279 0 0  0.01145372321621279 0 0   0.1866249378625362 0.05437850600863037 0  
15 1013  0.01148644813968768 0 0  0.01148644813968768 0 0   0.1866249378625362 0.05437850600863037 0  
15 1013  0.01151917306316257 0 0  0.01151917306316257 0 0   0.1866249378625362 0.05437850600863037 0  
15 1013  0.01155189798663747 0 0  0.01155189798663747 0 0   0.1866249378625362 0.05437850600863037 0  
15 1012  0.01158462291011236 0 0  0.01158462291011236 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01161734783358726 0 0  0.01161734783358726 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01165007275706215 0 0  0.01165007275706215 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01168279768053705 0 0  0.01168279768053705 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01171552260401194 0 0  0.01171552260401194 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01174824752748683 0 0  0.01174824752748683 0 0   0.1818838955243613 0.05837558090511275 0  
15 1012  0.01178097245096173 0 0  0.01178097245096173 0 0   0.1818838955243613 0.05837558090511275 0  
15 1017  0.01181369737443662 0 0  0.01181369737443662 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1017  0.01184642229791151 0 0  0.01184642229791151 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1017  0.01187914722138641 0 0  0.01187914722138641 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1017  0.0119118721448613 0 0  0.0119118721448613 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1017  0.01194459706833619 0 0  0.01194459706833619 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1017  0.01197732199181109 0 0  0.01197732199181109 0 0   0.1409961165131879 -0.04610012116201645 0  
15 1016  0.01201004691528598 0 0  0.01201004691528598 0 0   0.1677183061564467 -0.07018571701018317 0  
15 1016  0.01204277183876087 0 0  0.01204277183876087 0 0   0.1677183061564467 -0.07018571701018317 0  
15 1016  0.01207549676223577 0 0  0.01207549676223577 0 0   0.1677183061564467 -0.07018571701018317 0  
15 1016  0.01210822168571066 0 0  0.01210822168571066 0 0   0.1677183061564467 -0.07018571701018317 0  
15 1039  0.01214094660918555 0 0  0.01214094660918555 0 0   0.1623117171596973 -0.2094727834220365 0  
15 1039  0.01217367153266045 0 0  0.01217367153266045 0 0   0.1623117171596973 -0.2094727834220365 0  
15 1039  0.01220639645613534 0 0  0.01220639645613534 0 0   0.1623117171596973 -0.2094727834220365 0  
15 1039  0.01223912137961024 0 0  0.01223912137961024 0 0   0.1623117171596973 -0.2094727834220365 0  
15 1029  0.01227184630308513 0 0  0.01227184630308513 0 0   0.2266152169736948 -0.1554750831959311 0  
15 1029  0.01230457122656002 0 0  0.01230457122656002 0 0   0.2266152169736948 -0.1554750831959311 0  
15 1029  0.01233729615003492 0 0  0.01233729615003492 0 0   0.2266152169736948 -0.1554750831959311 0  
15 1029  0.01237002107350981 0 0  0.01237002107350981 0 0   0.2266152169736948 -0.1554750831959311 0  
15 1029  0.01240274599698471 0 0  0.01240274599698471 0 0   0.2266152169736948 -0.1554750831959311 0  
15 1041  0.0124354709204596 0 0  0.0124354709204596 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01246819584393449 0 0  0.01246819584393449 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01250092076740939 0 0  0.01250092076740939 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01253364569088428 0 0  0.01253364569088428 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01256637061435917 0 0  0.01256637061435917 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01259909553783407 0 0  0.01259909553783407 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01263182046130896 0 0  0.01263182046130896 0 0   0.2563251602516736 -0.388173400070821 0  
15 1041  0.01266454538478385 0 0  0.01266454538478385 0 0   0.2563251602516736 -0.388173400070821 0  
15 1198  0.01269727030825875 0 0  0.01269727030825875 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01272999523173364 0 0  0.01272999523173364 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01276272015520854 0 0  0.01276272015520854 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01279544507868343 0 0  0.01279544507868343 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01282817000215832 0 0  0.01282817000215832 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01286089492563322 0 0  0.01286089492563322 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1198  0.01289361984910811 0 0  0.01289361984910811 0 0   0.2012453529126255 -0.4771967935695205 0  
15 1158  0.01292634477258301 0 0  0.01292634477258301 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.0129590696960579 0 0  0.0129590696960579 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.01299179461953279 0 0  0.01299179461953279 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.01302451954300769 0 0  0.01302451954300769 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.01305724446648258 0 0  0.01305724446648258 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.01308996938995747 0 0  0.01308996938995747 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1158  0.01312269431343237 0 0  0.01312269431343237 0 0   0.2062648414185908 -0.6704831051671145 0  
15 1157  0.01315541923690726 0 0  0.01315541923690726 0 0   0.1500591765565602 -0.7104561365301798 0  
15 1157  0.01318814416038215 0 0  0.01318814416038215 0 0   0.1500591765565602 -0.7104561365301798 0  
15 1157  0.01322086908385705 0 0  0.01322086908385705 0 0   0.1500591765565602 -0.7104561365301798 0  
15 1117  0.01325359400733194 0 0  0.01325359400733194 0 0   0.1460382238289277 -0.8030702733001078 0  
15 1117  0.01328631893080683 0 0  0.01328631893080683 0 0   0.1460382238289277 -0.8030702733001078 0  
15 1117  0.01331904385428173 0 0  0.01331904385428173 0 0   0.1460382238289277 -0.8030702733001078 0  
15 1117  0.01335176877775662 0 0  0.01335176877775662 0 0   0.1460382238289277 -0.8030702733001078 0  
15 1117  0.01338449370123151 0 0  0.01338449370123151 0 0   0.1460382238289277 -0.8030702733001078 0  
15 1116  0.01341721862470641 0 0  0.01341721862470641 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1116  0.0134499435481813 0 0  0.0134499435481813 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1116  0.0134826684716562 0 0  0.0134826684716562 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1116  0.01351539339513109 0 0  0.01351539339513109 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1116  0.01354811831860598 0 0  0.01354811831860598 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1116  0.01358084324208088 0 0  0.01358084324208088 0 0   0.08905812741086905 -0.7669472274507738 0  
15 1051  0.01361356816555577 0 0  0.01361356816555577 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01364629308903067 0 0  0.01364629308903067 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01367901801250556 0 0  0.01367901801250556 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01371174293598045 0 0  0.01371174293598045 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01374446785945535 0 0  0.01374446785945535 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01377719278293024 0 0  0.01377719278293024 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01380991770640513 0 0  0.01380991770640513 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1051  0.01384264262988003 0 0  0.01384264262988003 0 0   0.06494348722539556 -0.8551193686489749 0  
15 1050  0.01387536755335492 0 0  0.01387536755335492 0 0   0.05665761490674903 -0.8477344615048796 0  
15 1050  0.01390809247682982 0 0  0.01390809247682982 0 0   0.05665761490674903 -0.8477344615048796 0  
15 1050  0.01394081740030471 0 0  0.01394081740030471 0 0   0.05665761490674903 -0.8477344615048796 0  
15 1050  0.0139735423237796 0 0  0.0139735423237796 0 0   0.05665761490674903 -0.8477344615048796 0  
15 1053  0.0140062672472545 0 0  0.0140062672472545 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01403899217072939 0 0  0.01403899217072939 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01407171709420428 0 0  0.01407171709420428 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01410444201767918 0 0  0.01410444201767918 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01413716694115407 0 0  0.01413716694115407 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01416989186462896 0 0  0.01416989186462896 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01420261678810386 0 0  0.01420261678810386 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01423534171157875 0 0  0.01423534171157875 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1053  0.01426806663505364 0 0  0.01426806663505364 0 0   0.03714402143206108 -0.8996076254890167 0  
15 1052  0.01430079155852854 0 0  0.01430079155852854 0 0   0.03065742456522358 -0.8944327890078796 0  
15 1052  0.01433351648200343 0 0  0.01433351648200343 0 0   0.03065742456522358 -0.8944327890078796 0  
15 1052  0.01436624140547833 0 0  0.01436624140547833 0 0   0.03065742456522358 -0.8944327890078796 0  
15 1113  0.01439896632895322 0 0  0.01439896632895322 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.01443169125242811 0 0  0.01443169125242811 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.01446441617590301 0 0  0.01446441617590301 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.0144971410993779 0 0  0.0144971410993779 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.01452986602285279 0 0  0.01452986602285279 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.01456259094632769 0 0  0.01456259094632769 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1113  0.01459531586980258 0 0  0.01459531586980258 0 0   0.02925761207921163 -0.9305304592868597 0  
15 1112  0.01462804079327748 0 0  0.01462804079327748 0 0   0.02760028512683554 -0.931178226230533 0  
15 1112  0.01466076571675237 0 0  0.01466076571675237 0 0   0.02760028512683554 -0.931178226230533 0  
15 1112  0.01469349064022726 0 0  0.01469349064022726 0 0   0.02760028512683554 -0.931178226230533 0  
15 1112  0.01472621556370216 0 0  0.01472621556370216 0 0   0.02760028512683554 -0.931178226230533 0  
15 1112  0.01475894048717705 0 0  0.01475894048717705 0 0   0.02760028512683554 -0.931178226230533 0  
15 1115  0.01479166541065194 0 0  0.01479166541065194 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1115  0.01482439033412684 0 0  0.01482439033412684 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1115  0.01485711525760173 0 0  0.01485711525760173 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1115  0.01488984018107662 0 0  0.01488984018107662 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1115  0.01492256510455152 0 0  0.01492256510455152 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1115  0.01495529002802641 0 0  0.01495529002802641 0 0   0.02760028512683377 -0.9539469145133763 0  
15 1114  0.01498801495150131 0 0  0.01498801495150131 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1114  0.0150207398749762 0 0  0.0150207398749762 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1114  0.01505346479845109 0 0  0.01505346479845109 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1114  0.01508618972192599 0 0  0.01508618972192599 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1114  0.01511891464540088 0 0  0.01511891464540088 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1114  0.01515163956887578 0 0  0.01515163956887578 0 0   0.01358360167630224 -0.9491100761569857 0  
15 1100  0.01518436449235067 0 0  0.01518436449235067 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1100  0.01521708941582556 0 0  0.01521708941582556 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1100  0.01524981433930046 0 0  0.01524981433930046 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1100  0.01528253926277535 0 0  0.01528253926277535 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1100  0.01531526418625024 0 0  0.01531526418625024 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1100  0.01534798910972514 0 0  0.01534798910972514 0 0   0.01358360167630224 -0.9667986407607403 0  
15 1091  0.01538071403320003 0 0  0.01538071403320003 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1091  0.01541343895667492 0 0  0.01541343895667492 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1091  0.01544616388014982 0 0  0.01544616388014982 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1091  0.01547888880362471 0 0  0.01547888880362471 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1091  0.0155116137270996 0 0  0.0155116137270996 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1091  0.0155443386505745 0 0  0.0155443386505745 0 0   0.01379359215373377 -0.9667261778276002 0  
15 1093  0.01557706357404939 0 0  0.01557706357404939 0 0   0.01379359215373377 -0.9786965147235964 0  
15 1093  0.01560978849752429 0 0  0.01560978849752429 0 0   0.01379359215373377 -0.9786965147235964 0  
15 1093  0.01564251342099918 0 0  0.01564251342099918 0 0   0.01379359215373377 -0.9786965147235964 0  
15 1096  0.01567523834447407 0 0  0.01567523834447407 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01570796326794897 0 0  0.01570796326794897 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01574068819142386 0 0  0.01574068819142386 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01577341311489875 0 0  0.01577341311489875 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01580613803837365 0 0  0.01580613803837365 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01583886296184854 0 0  0.01583886296184854 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01587158788532344 0 0  0.01587158788532344 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1096  0.01590431280879833 0 0  0.01590431280879833 0 0   0.01038455241624092 -0.9765744831146779 0  
15 1045  0.01593703773227322 0 0  0.01593703773227322 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01596976265574812 0 0  0.01596976265574812 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01600248757922301 0 0  0.01600248757922301 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.0160352125026979 0 0  0.0160352125026979 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.0160679374261728 0 0  0.0160679374261728 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01610066234964769 0 0  0.01610066234964769 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01613338727312259 0 0  0.01613338727312259 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01616611219659748 0 0  0.01616611219659748 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1045  0.01619883712007237 0 0  0.01619883712007237 0 0   0.006536650755553097 -0.9856925251303295 0  
15 1044  0.01623156204354726 0 0  0.01623156204354726 0 0   0.004844267858652884 -0.9846107989115103 0  
15 1044  0.01626428696702216 0 0  0.01626428696702216 0 0   0.004844267858652884 -0.9846107989115103 0  
15 1044  0.01629701189049705 0 0  0.01629701189049705 0 0   0.004844267858652884 -0.9846107989115103 0  
15 1084  0.01632973681397195 0 0  0.01632973681397195 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1084  0.01636246173744684 0 0  0.01636246173744684 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1084  0.01639518666092173 0 0  0.01639518666092173 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1084  0.01642791158439663 0 0  0.01642791158439663 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1084  0.01646063650787152 0 0  0.01646063650787152 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1084  0.01649336143134641 0 0  0.01649336143134641 0 0   0.004844267858652884 -0.9906072963317338 0  
15 1087  0.01652608635482131 0 0  0.01652608635482131 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1087  0.0165588112782962 0 0  0.0165588112782962 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1087  0.0165915362017711 0 0  0.0165915362017711 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1087  0.01662426112524599 0 0  0.01662426112524599 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1087  0.01665698604872088 0 0  0.01665698604872088 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1087  0.01668971097219578 0 0  0.01668971097219578 0 0   0.004492218239257717 -0.9907287806406624 0  
15 1097  0.01672243589567067 0 0  0.01672243589567067 0 0   0.004492218239257717 -0.9947365649796081 0  
15 1097  0.01675516081914557 0 0  0.01675516081914557 0 0   0.004492218239257717 -0.9947365649796081 0  
15 1097  0.01678788574262046 0 0  0.01678788574262046 0 0   0.004492218239257717 -0.9947365649796081 0  
15 1104  0.01682061066609535 0 0  0.01682061066609535 0 0   0.002815555352861487 -0.9936928893652376 0  
15 1104  0.01685333558957025 0 0  0.01685333558957025 0 0   0.002815555352861487 -0.9936928893652376 0  
